1,1,1,2019-05-15 21:11:30,51.07368,16.64752,23124.95,
1,1,1,2019-05-15 21:12:00,51.07397,16.64437,23217.55,
1,1,1,2019-05-15 21:12:15,51.07408,16.64267,23310.51,
1,1,1,2019-05-15 21:14:00,51.07351,16.62108,24019.70,
1,1,1,2019-05-15 21:14:15,51.07272,16.61836,24115.87,
1,1,1,2019-05-15 21:15:00,51.07199,16.61588,24212.43,
1,1,1,2019-05-15 21:15:15,51.07097,16.61257,24309.38,
1,1,1,2019-05-15 21:15:30,51.06996,16.60936,24406.72,
1,1,1,2019-05-15 21:16:00,51.06901,16.60549,24504.44,
1,1,1,2019-05-15 21:16:15,51.06860,16.60182,24602.56,
1,1,1,2019-05-15 21:16:30,51.06799,16.59777,24701.06,
1,1,1,2019-05-15 21:17:00,51.06706,16.59415,24750.47,
1,1,1,2019-05-15 21:17:15,51.06615,16.59031,24849.57,
1,1,1,2019-05-15 21:17:30,51.06514,16.58608,24949.06,
1,1,1,2019-05-15 21:17:45,51.06439,16.58181,24998.96,
1,1,1,2019-05-15 21:18:00,51.06390,16.57783,25099.06,
1,1,1,2019-05-15 21:18:15,51.06344,16.57383,25199.56,
1,1,1,2019-05-15 21:18:30,51.06330,16.56989,25300.45,
1,1,1,2019-05-15 21:19:00,51.06306,16.56728,25351.06,
1,1,1,2019-05-15 21:22:00,51.06547,16.51601,26490.24,
1,1,1,2019-05-15 21:23:00,51.06540,16.51173,26596.31,
1,1,1,2019-05-15 21:23:15,51.06557,16.50728,26649.50,
1,1,1,2019-05-15 21:23:30,51.06557,16.50328,26756.21,
1,1,1,2019-05-15 21:24:00,51.06559,16.49954,26863.34,
1,1,1,2019-05-15 21:24:15,51.06532,16.49581,26917.06,
1,1,1,2019-05-15 21:24:30,51.06505,16.49179,27024.84,
1,1,1,2019-05-15 21:24:45,51.06486,16.48780,27133.05,
1,1,1,2019-05-15 21:25:00,51.06470,16.48395,27187.31,
1,1,1,2019-05-15 21:25:15,51.06472,16.48046,27296.17,
1,1,1,2019-05-15 21:25:30,51.06441,16.47690,27350.76,
1,1,1,2019-05-15 21:26:00,51.06416,16.47288,27460.28,
1,1,1,2019-05-15 21:26:15,51.06363,16.46855,27515.20,
1,1,1,2019-05-15 21:26:30,51.06294,16.46376,27625.37,
1,1,1,2019-05-15 21:27:00,51.06236,16.45917,27187.31,
1,1,1,2019-05-15 21:27:15,51.06215,16.45508,26702.80,
1,1,1,2019-05-15 21:27:30,51.06217,16.45364,26543.22,
